vcc,status1,vpd,status2,txno,acc_z,p,vbat,t,rssi,rh,id,acc_y,acc_x,timestamp
2197,1100,978,0,197,1305,993.21,4082,11.1,520,84.46,0.79,54,-177,2017-03-01T09:20:28.749Z
2203,1100,638,0,194,1318,993.25,4082,11,520,84.85,0.79,43,-185,2017-03-01T09:02:10.783Z
2200,1100,935,0,193,1302,993.21,4082,10.91,520,84.81,0.79,54,-178,2017-03-01T08:56:06.693Z
2200,1100,340,0,191,1278,993.1,4082,10.81,520,84.68,0.79,56,-176,2017-03-01T08:43:58.633Z
2200,1100,323,0,190,1295,993.15,4082,10.79,520,84.7,0.79,44,-189,2017-03-01T08:37:54.179Z
2200,1100,309,0,189,1272,993.11,4082,10.79,520,84.72,0.79,48,-177,2017-03-01T08:31:50.516Z
2179,1100,0,0,123,1260,991.68,4095,11.35,520,82.28,0.79,39,-193,2017-03-01T01:51:10.973Z
2182,1100,0,0,122,1257,991.46,4091,11.36,520,82.24,0.79,65,-185,2017-03-01T01:45:03.348Z
2179,1100,0,0,121,1264,991.37,4095,11.38,620,82.26,0.79,51,-193,2017-03-01T01:39:03.795Z
2185,1100,0,0,120,1255,991.21,4091,11.4,520,82.24,0.79,58,-183,2017-03-01T01:32:56.503Z
2182,1100,0,0,119,1264,991.03,4095,11.41,520,82.17,0.79,43,-193,2017-03-01T01:26:51.059Z
2185,1100,0,0,118,1255,990.93,4095,11.44,620,82.12,0.79,46,-189,2017-03-01T01:20:50.767Z
2182,1100,0,0,117,1275,990.91,4095,11.46,520,82.08,0.79,44,-186,2017-03-01T01:14:50.186Z
2188,1100,0,0,116,1259,990.87,4091,11.48,520,82.04,0.79,55,-180,2017-03-01T01:08:39.758Z
2182,1100,0,0,115,1268,990.83,4095,11.5,620,81.97,0.79,60,-185,2017-03-01T01:02:42.032Z
2179,1100,0,0,114,1262,990.78,4095,11.52,520,81.9,0.79,43,-191,2017-03-01T00:56:33.406Z
2185,1100,0,0,113,1259,990.56,4095,11.55,520,81.88,0.79,59,-180,2017-03-01T00:50:29.117Z
2185,1100,0,0,111,1257,990.36,4095,11.61,520,81.88,0.79,46,-193,2017-03-01T00:38:21.841Z
2182,1100,0,0,110,1268,990.37,4095,11.64,520,81.88,0.79,67,-180,2017-03-01T00:32:19.726Z
2182,1100,0,0,108,1260,990.06,4095,11.68,620,81.86,0.79,48,-196,2017-03-01T00:20:11.910Z
2182,11100,0,0,107,1268,989.97,4095,11.7,620,81.88,0.79,51,-197,2017-03-01T00:14:08.769Z
2185,1100,0,0,106,1272,990.27,4095,11.73,520,81.86,0.79,63,-181,2017-03-01T00:08:05.701Z
2185,1100,0,0,105,1265,990.13,4095,11.76,620,81.9,0.79,63,-184,2017-03-01T00:02:02.541Z
2185,1100,0,0,104,1260,990,4095,11.77,620,81.9,0.79,44,-188,2017-02-28T23:55:59.570Z
2182,1100,0,0,103,1259,990.05,4095,11.79,520,81.92,0.79,43,-189,2017-02-28T23:49:57.144Z
2188,1100,0,0,102,1267,990.04,4095,11.8,520,81.92,0.79,63,-181,2017-02-28T23:43:58.329Z
2182,1100,0,0,101,1264,989.93,4095,11.83,520,81.95,0.79,44,-189,2017-02-28T23:37:50.050Z
2185,1100,0,0,100,1264,989.74,4095,11.85,520,81.95,0.79,39,-194,2017-02-28T23:31:46.754Z
2191,1100,0,0,99,1255,989.65,4095,11.86,620,81.99,0.79,44,-196,2017-02-28T23:25:45.488Z
2182,1100,0,0,98,1268,989.42,4095,11.89,520,82.05,0.79,52,-196,2017-02-28T23:19:54.191Z
2188,1100,0,0,97,1273,989.41,4095,11.91,620,82.12,0.79,65,-181,2017-02-28T23:13:37.719Z
2185,1100,0,0,96,1249,989.34,4095,11.92,520,82.21,0.79,44,-189,2017-02-28T23:07:34.800Z
2185,1100,0,0,95,1267,989.19,4095,11.92,520,82.25,0.79,51,-196,2017-02-28T23:01:32.029Z
2188,1100,0,0,94,1248,989.12,4095,11.92,520,82.32,0.79,44,-196,2017-02-28T22:55:35.706Z
2191,11100,0,0,93,1252,989.05,4095,11.92,520,82.34,0.79,44,-194,2017-02-28T22:49:26.460Z
2188,1100,0,0,92,1265,988.77,4095,11.91,520,82.34,0.79,65,-185,2017-02-28T22:43:24.694Z
2185,1100,0,0,91,1265,988.78,4095,11.9,620,82.27,0.79,60,-181,2017-02-28T22:37:22.733Z
2182,1100,0,0,90,1263,988.67,4095,11.9,520,82.17,0.79,47,-192,2017-02-28T22:31:18.903Z
2185,1100,0,0,88,1255,988.41,4095,11.9,620,81.88,0.79,43,-192,2017-02-28T22:19:22.401Z
2182,1100,0,0,87,1267,988.41,4095,11.9,520,81.73,0.79,47,-191,2017-02-28T22:13:10.449Z
2179,1100,0,0,86,1260,988.38,4100,11.92,520,81.5,0.79,51,-188,2017-02-28T22:07:07.669Z
2179,1100,0,0,85,1268,988.23,4100,11.93,520,81.26,0.79,51,-193,2017-02-28T22:01:04.457Z
2182,1100,0,0,84,1256,988.16,4095,11.93,620,81.17,0.79,39,-196,2017-02-28T21:55:06.124Z
2179,1100,0,0,83,1267,987.98,4100,11.93,620,81.15,0.79,51,-196,2017-02-28T21:48:58.444Z
2185,11100,0,0,82,1256,987.92,4100,11.93,620,81.15,0.79,63,-185,2017-02-28T21:42:58.570Z
2182,1100,0,0,81,1257,987.63,4100,11.93,620,81.15,0.79,44,-194,2017-02-28T21:36:51.931Z
2179,1100,0,0,80,1260,987.5,4100,11.93,620,81.15,0.79,64,-183,2017-02-28T21:30:50.873Z
2182,1100,0,0,79,1260,987.25,4100,11.94,620,81.17,0.79,60,-189,2017-02-28T21:24:47.376Z
2179,1100,0,0,78,1249,987.13,4095,11.95,620,81.19,0.79,39,-193,2017-02-28T21:18:43.869Z
2185,1100,0,0,77,1271,987.01,4100,11.97,620,81.19,0.79,51,-189,2017-02-28T21:12:42.229Z
2182,1100,0,0,76,1271,986.92,4100,11.98,620,81.21,0.79,64,-177,2017-02-28T21:06:39.202Z
2185,1100,0,0,74,1260,986.54,4100,12,620,81.23,0.79,63,-184,2017-02-28T20:54:34.427Z
2182,11100,0,0,73,1254,986.36,4100,12.02,620,81.23,0.79,46,-193,2017-02-28T20:48:30.267Z
2179,1100,0,0,71,1262,985.81,4100,12.03,620,81.21,0.79,46,-193,2017-02-28T20:36:26.426Z
2185,1100,0,0,70,1257,985.64,4100,12.04,620,81.19,0.79,47,-197,2017-02-28T20:30:25.266Z
2179,1100,0,0,69,1272,985.49,4100,12.05,620,81.17,0.79,48,-191,2017-02-28T20:24:23.218Z
2185,1100,0,0,68,1271,985.36,4100,12.06,620,81.17,0.79,65,-185,2017-02-28T20:18:18.505Z
2185,1100,0,0,67,1262,985.15,4100,12.07,620,81.12,0.79,38,-192,2017-02-28T20:12:14.179Z
2179,1100,0,0,66,1257,985.06,4100,12.09,620,81.1,0.79,46,-196,2017-02-28T20:06:12.870Z
2182,1100,0,0,65,1262,984.97,4100,12.1,620,81.12,0.79,60,-178,2017-02-28T20:00:08.954Z
2182,1100,0,0,64,1247,984.84,4100,12.11,620,81.08,0.79,44,-192,2017-02-28T19:54:05.867Z
2179,1100,0,0,63,1254,984.62,4100,12.13,620,81.05,0.79,48,-192,2017-02-28T19:48:08.108Z
2179,1100,0,0,62,1264,984.51,4100,12.15,620,81.03,0.79,44,-189,2017-02-28T19:42:00.620Z
2182,1100,0,0,61,1251,984.36,4104,12.18,620,80.99,0.79,48,-197,2017-02-28T19:35:59.205Z
2176,1100,0,0,59,1264,984.05,4100,12.21,620,80.92,0.79,48,-195,2017-02-28T19:23:55.111Z
2179,1100,0,0,58,1255,983.94,4100,12.23,620,80.87,0.79,48,-197,2017-02-28T19:17:51.223Z
2182,1100,0,0,57,1255,983.9,4100,12.25,620,80.86,0.79,40,-196,2017-02-28T19:11:48.623Z
2182,1100,0,0,56,1254,983.77,4100,12.27,620,80.81,0.79,47,-199,2017-02-28T19:05:47.434Z
2179,1100,0,0,55,1257,983.61,4104,12.3,620,80.8,0.79,48,-196,2017-02-28T18:59:54.937Z
2185,1100,0,0,54,1255,983.51,4100,12.32,620,80.73,0.79,49,-196,2017-02-28T18:53:43.554Z
2179,1100,0,0,53,1264,983.33,4104,12.35,620,80.7,0.79,48,-196,2017-02-28T18:47:42.633Z
2185,1100,0,0,52,1255,983.33,4104,12.38,520,80.65,0.79,39,-193,2017-02-28T18:41:36.814Z
2185,1100,0,0,49,1262,983,4104,12.48,620,80.56,0.79,44,-196,2017-02-28T18:23:30.613Z
2182,1100,0,0,47,1248,982.7,4104,12.52,620,80.47,0.79,39,-193,2017-02-28T18:11:27.421Z
2179,1100,0,0,46,1264,982.6,4104,12.56,620,80.4,0.79,49,-199,2017-02-28T18:05:24.532Z
2179,1100,2,0,45,1257,982.52,4104,12.6,620,80.35,0.79,51,-196,2017-02-28T17:59:23.230Z
2182,1100,5,0,44,1268,982.39,4104,12.65,620,80.4,0.79,51,-194,2017-02-28T17:53:21.702Z
2188,1100,12,0,43,1260,982.26,4104,12.69,620,80.4,0.79,49,-196,2017-02-28T17:47:19.352Z
2182,1100,22,0,42,1264,982.17,4104,12.72,620,80.4,0.79,56,-196,2017-02-28T17:41:17.237Z
2191,1100,54,0,39,1248,982.05,4104,12.84,620,80.66,0.79,44,-199,2017-02-28T17:23:12.503Z
2185,1100,58,0,38,1264,981.95,4104,12.86,620,80.75,0.79,51,-193,2017-02-28T17:17:12.235Z
2185,1100,55,0,36,1264,981.65,4104,12.92,620,80.89,0.79,55,-196,2017-02-28T17:05:09.440Z
2191,1100,50,0,35,1272,981.69,4104,12.96,520,80.97,0.79,49,-196,2017-02-28T16:59:07.422Z
2188,1100,112,0,34,1260,981.66,4104,12.98,520,81.12,0.79,51,-192,2017-02-28T16:53:06.568Z
2191,1100,107,0,33,1263,981.55,4104,13,520,81.19,0.79,48,-196,2017-02-28T16:47:05.048Z
2194,11100,53,0,32,1257,981.61,4104,13.03,520,81.31,0.79,56,-192,2017-02-28T16:41:04.440Z
2197,1100,50,0,31,1255,981.34,4104,13.07,620,81.46,0.79,48,-199,2017-02-28T16:35:04.291Z
2200,1100,49,0,30,1267,981.38,4104,13.1,520,81.63,0.79,54,-189,2017-02-28T16:29:02.874Z
2200,1100,76,0,29,1260,981.29,4104,13.12,520,81.9,0.79,51,-191,2017-02-28T16:23:01.767Z
2200,1100,254,0,27,1271,981.26,4104,13.16,520,82.41,0.79,48,-189,2017-02-28T16:11:01.517Z
2208,1100,125,0,25,1268,981.23,4104,13.21,620,83.01,0.79,52,-193,2017-02-28T15:59:01.142Z
2214,1100,41,0,24,1257,981.3,4104,13.24,620,83.3,0.79,56,-196,2017-02-28T15:53:00.570Z
2214,1100,65,0,23,1260,981.22,4108,13.25,620,83.51,0.79,51,-193,2017-02-28T15:47:01.354Z
2211,1100,57,0,22,1257,981.33,4104,13.25,620,83.59,0.79,55,-191,2017-02-28T15:40:59.702Z
2220,1100,109,0,21,1278,981.24,4104,13.25,520,83.75,0.79,51,-189,2017-02-28T15:35:02.651Z
2217,1100,376,0,20,1287,981.25,4108,13.24,520,83.84,0.79,54,-189,2017-02-28T15:28:59.881Z
2214,1100,317,0,19,1295,981.26,4104,13.21,620,83.93,0.79,51,-189,2017-02-28T15:23:00.684Z
2214,1100,311,0,18,1278,981.25,4104,13.16,520,83.91,0.79,63,-193,2017-02-28T15:16:59.896Z
2220,1100,208,0,15,1294,981.21,4108,13.14,520,84.07,0.79,56,-192,2017-02-28T14:58:59.458Z
2217,1100,400,0,14,1296,981.23,4104,13.13,620,84.16,0.79,43,-183,2017-02-28T14:52:59.822Z
2217,1100,489,0,12,1287,981.16,4104,13.04,420,84.09,0.79,48,-195,2017-02-28T14:41:01.627Z
2214,1100,251,0,11,1287,981.21,4108,13.04,520,84.11,0.79,56,-188,2017-02-28T14:34:59.273Z
2214,1100,335,0,10,1287,981.23,4104,13.04,520,84.2,0.79,52,-185,2017-02-28T14:28:59.315Z
2217,1100,548,0,9,1321,981.13,4104,13.03,520,84.24,0.79,48,-178,2017-02-28T14:23:01.742Z
2214,1100,830,0,8,1312,981.16,4108,12.99,420,84.16,0.79,38,-175,2017-02-28T14:17:01.183Z
2217,1100,796,0,149,1295,980.76,4130,11.65,420,85.34,0.79,-1,-194,2017-02-28T08:19:11.679Z
2179,1100,0,0,81,1260,978.24,4135,12.22,620,80.47,0.79,12,-200,2017-02-28T01:27:34.813Z
2182,1100,0,0,80,1256,978.21,4135,12.23,620,80.45,0.79,1,-205,2017-02-28T01:21:33.884Z
2176,1100,0,0,79,1257,978.08,4135,12.24,620,80.47,0.79,6,-200,2017-02-28T01:15:29.860Z
2182,1100,0,0,78,1259,978.25,4135,12.26,620,80.45,0.79,6,-202,2017-02-28T01:09:31.817Z
2176,1100,0,0,77,1255,978.18,4135,12.28,620,80.47,0.79,7,-201,2017-02-28T01:03:26.273Z
2179,1100,0,0,76,1251,978.1,4135,12.3,620,80.49,0.79,6,-200,2017-02-28T00:57:22.887Z
2176,1100,0,0,75,1264,977.96,4135,12.32,620,80.47,0.79,8,-202,2017-02-28T00:51:20.238Z
2179,1100,0,0,74,1247,977.87,4135,12.35,620,80.47,0.79,4,-200,2017-02-28T00:45:21.067Z
2179,1100,0,0,73,1254,977.8,4135,12.37,620,80.47,0.79,11,-207,2017-02-28T00:39:16.304Z
2176,1100,0,0,72,1255,977.75,4135,12.39,620,80.45,0.79,4,-205,2017-02-28T00:33:14.141Z
2176,1100,0,0,71,1268,977.66,4139,12.41,620,80.47,0.79,8,-201,2017-02-28T00:27:11.814Z
2182,1100,0,0,70,1263,977.63,4139,12.44,620,80.49,0.79,4,-200,2017-02-28T00:21:11.063Z
2179,1100,0,0,69,1260,977.66,4139,12.48,620,80.49,0.79,12,-202,2017-02-28T00:15:09.032Z
2179,1100,0,0,68,1251,977.6,4139,12.49,620,80.49,0.79,11,-201,2017-02-28T00:09:10.996Z
2179,1100,0,0,67,1255,977.49,4139,12.52,620,80.49,0.79,9,-208,2017-02-28T00:03:03.577Z
2179,1100,0,0,66,1272,977.44,4139,12.57,620,80.47,0.79,14,-204,2017-02-27T23:57:01.082Z
2179,1100,0,0,65,1251,977.45,4135,12.59,620,80.47,0.79,4,-200,2017-02-27T23:50:59.893Z
2179,1100,0,0,63,1254,977.51,4139,12.67,620,80.44,0.79,8,-200,2017-02-27T23:39:00.545Z
2176,1100,0,0,62,1262,977.44,4139,12.7,620,80.4,0.79,12,-200,2017-02-27T23:32:54.971Z
2176,1100,0,0,61,1256,977.6,4139,12.73,620,80.38,0.79,7,-200,2017-02-27T23:26:53.814Z
2176,1100,0,0,60,1264,977.54,4139,12.77,620,80.31,0.79,12,-205,2017-02-27T23:20:50.535Z
2173,1100,0,0,58,1248,977.38,4139,12.84,620,80.21,0.79,12,-208,2017-02-27T23:08:49.790Z
2170,1100,0,0,57,1260,977.34,4139,12.86,620,80.17,0.79,9,-205,2017-02-27T23:02:45.971Z
2170,1100,0,0,56,1257,977.41,4139,12.88,620,80.08,0.79,15,-209,2017-02-27T22:56:44.699Z
2170,1100,0,0,55,1260,977.34,4139,12.91,620,79.97,0.79,15,-204,2017-02-27T22:50:45.221Z
2170,1100,0,0,53,1267,977.44,4139,12.94,620,79.66,0.79,15,-202,2017-02-27T22:38:41.227Z
2167,1100,0,0,52,1251,977.37,4139,12.94,620,79.48,0.79,11,-208,2017-02-27T22:32:40.286Z
2170,1100,0,0,51,1256,977.31,4139,12.91,620,79.22,0.79,15,-205,2017-02-27T22:26:39.972Z
2162,1100,0,0,50,1262,977.36,4139,12.86,520,78.86,0.79,12,-208,2017-02-27T22:20:41.935Z
2159,1100,0,0,49,1251,977.41,4139,12.82,620,78.28,0.79,16,-204,2017-02-27T22:14:36.734Z
2162,1100,0,0,48,1254,977.37,4139,12.76,620,77.73,0.79,16,-208,2017-02-27T22:08:35.662Z
2156,1100,0,0,47,1255,977.44,4139,12.72,720,77.44,0.79,7,-202,2017-02-27T22:02:36.646Z
2156,1100,0,0,46,1248,977.45,4139,12.74,620,77.38,0.79,7,-205,2017-02-27T21:56:37.755Z
2162,1100,0,0,45,1254,977.51,4139,12.77,620,77.25,0.79,6,-205,2017-02-27T21:50:31.578Z
2162,1100,0,0,44,1264,977.48,4139,12.79,720,77.16,0.79,12,-205,2017-02-27T21:44:27.183Z
2162,1100,0,0,43,1248,977.42,4139,12.8,720,77.06,0.79,7,-207,2017-02-27T21:38:25.389Z
2156,1100,0,0,42,1260,977.4,4139,12.82,720,76.96,0.79,6,-204,2017-02-27T21:32:22.189Z
2153,1100,0,0,41,1255,977.33,4139,12.86,720,76.8,0.79,9,-209,2017-02-27T21:26:20.372Z
2153,1100,0,0,40,1251,977.33,4139,12.86,720,76.64,0.79,7,-201,2017-02-27T21:20:20.109Z
2153,1100,0,0,39,1252,977.35,4139,12.88,720,76.49,0.79,7,-204,2017-02-27T21:14:19.497Z
2153,1100,0,0,38,1248,977.26,4139,12.92,720,76.33,0.79,12,-208,2017-02-27T21:08:17.939Z
2156,1100,0,0,37,1257,977.23,4139,12.95,720,76.18,0.79,7,-205,2017-02-27T21:02:14.227Z
2156,1100,0,0,36,1255,977.29,4139,12.98,720,76.02,0.79,9,-210,2017-02-27T20:56:13.810Z
2150,1100,0,0,35,1244,977.25,4144,13,720,75.9,0.79,9,-202,2017-02-27T20:50:10.887Z
2150,1100,0,0,34,1254,977.33,4139,13.03,720,75.71,0.79,12,-208,2017-02-27T20:44:10.110Z
2153,1100,0,0,33,1260,977.27,4139,13.08,620,75.54,0.79,8,-205,2017-02-27T20:38:07.911Z
2150,1100,0,0,32,1255,977.27,4139,13.12,720,75.38,0.79,7,-205,2017-02-27T20:32:06.496Z
2153,1100,0,0,31,1252,977.31,4139,13.15,720,75.23,0.79,3,-205,2017-02-27T20:26:05.456Z
2156,1100,0,0,30,1238,977.36,4139,13.19,720,75.08,0.79,12,-215,2017-02-27T20:20:03.019Z
2156,1100,0,0,29,1256,977.31,4139,13.25,720,74.92,0.79,6,-205,2017-02-27T20:14:01.602Z
2147,1100,0,0,28,1248,977.24,4139,13.3,720,74.82,0.79,3,-204,2017-02-27T20:08:01.026Z
2150,1100,0,0,27,1252,977.3,4139,13.33,720,74.68,0.79,6,-205,2017-02-27T20:01:59.092Z
2147,1100,0,0,26,1246,977.27,4139,13.41,720,74.59,0.79,12,-209,2017-02-27T19:55:59.688Z
2150,1100,0,0,24,1240,977.33,4144,13.53,720,74.4,0.79,11,-207,2017-02-27T19:43:56.737Z
2150,1100,0,0,23,1251,977.33,4139,13.59,720,74.21,0.79,3,-207,2017-02-27T19:37:55.673Z
2144,1100,0,0,21,1259,976.98,4139,13.72,720,73.65,0.79,9,-208,2017-02-27T19:25:53.931Z
2144,1100,0,0,20,1247,977.03,4144,13.8,720,73.23,0.79,12,-207,2017-02-27T19:19:52.869Z
2147,1100,0,0,19,1252,977.1,4144,13.82,720,72.72,0.79,4,-204,2017-02-27T19:13:52.315Z
2147,1100,0,0,18,1244,977.17,4144,13.87,720,72.3,0.79,12,-207,2017-02-27T19:07:53.601Z
2144,1100,0,0,17,1252,977.01,4144,13.96,720,71.94,0.79,15,-202,2017-02-27T19:01:51.528Z
2141,1100,0,0,16,1254,976.97,4144,14.05,720,71.56,0.79,7,-205,2017-02-27T18:55:51.214Z
2144,1100,0,0,15,1255,977,4139,14.17,720,71.08,0.79,3,-205,2017-02-27T18:49:51.210Z
2144,1100,0,0,14,1238,976.98,4144,14.29,720,70.65,0.79,8,-205,2017-02-27T18:43:51.030Z
2147,100,0,0,12,1249,976.98,4144,14.59,720,69.75,0.79,7,-205,2017-02-27T18:31:52.277Z
2147,100,0,0,11,1252,977.01,4144,14.74,720,69.23,0.79,9,-209,2017-02-27T18:25:51.950Z
2138,100,0,0,10,1255,976.96,4144,14.96,720,68.77,0.79,11,-216,2017-02-27T18:19:53.441Z
2144,100,0,0,9,1239,976.95,4144,15.18,720,68.31,0.79,6,-210,2017-02-27T18:13:55.321Z
2141,100,0,0,8,1246,976.93,4144,15.41,720,67.79,0.79,14,-208,2017-02-27T18:07:57.976Z
2138,100,3,0,7,1244,976.88,4144,15.63,720,67.23,0.79,9,-205,2017-02-27T18:01:58.296Z
2141,100,6,0,6,1248,976.92,4144,15.94,720,66.58,0.79,7,-205,2017-02-27T17:56:01.528Z
2141,100,30,0,4,1231,976.86,4144,16.86,720,65.45,0.79,8,-207,2017-02-27T17:44:09.037Z
2147,100,81,0,3,1240,976.82,4144,17.62,820,64.71,0.79,12,-204,2017-02-27T17:38:14.581Z
2150,100,95,0,2,1243,976.78,4144,18.94,620,62.36,0.79,12,-205,2017-02-27T17:32:22.863Z
2156,100100,722,0,1,1231,976.83,4144,19.9,120,59.81,0.79,-4,-208,2017-02-27T17:26:35.579Z
2147,1111101,22,0,0,1276,976.78,4144,19.96,620,57.66,0.79,167,-117,2017-02-27T17:20:42.447Z
2156,100,16,1,8,1140,976.82,4144,19.98,620,58.08,0.79,39,-210,2017-02-27T17:18:33.033Z
2162,100,14,1,7,1144,976.86,4144,19.98,520,56.44,0.79,83,-191,2017-02-27T17:18:21.474Z
2162,100100,23,1,6,1147,976.84,0,19.98,520,57.27,0.79,92,-176,2017-02-27T17:18:08.972Z
2165,100100,29,1,5,1148,976.88,4139,19.99,920,57.69,0.79,172,-93,2017-02-27T17:17:56.572Z
2165,0,26,1,4,1150,976.92,4144,20.03,820,60.52,0.79,112,-138,2017-02-27T17:17:44.446Z
2162,100000,28,1,3,1143,976.91,0,20.03,420,61,0.79,127,-119,2017-02-27T17:17:32.386Z
2165,100000,28,1,2,1262,976.94,0,20.03,720,63.43,0.79,132,-188,2017-02-27T17:17:20.328Z
2167,100,758,0,11,1236,977.1,0,19.3,320,66.73,0.79,-13,-241,2017-02-27T17:05:07.948Z
2167,100,758,0,10,1231,976.91,0,19.13,220,66.36,0.79,-13,-249,2017-02-27T16:59:17.209Z
2159,100,758,0,9,1230,976.87,0,18.95,120,65.39,0.79,-13,-242,2017-02-27T16:53:21.240Z
2159,100,757,0,8,1236,976.86,0,18.8,120,64.3,0.79,-12,-241,2017-02-27T16:47:28.501Z
2156,100,759,0,7,1248,976.92,0,18.64,320,63.75,0.79,-8,-244,2017-02-27T16:41:36.065Z
2156,100,758,0,6,1228,976.95,0,18.48,320,63.2,0.79,-8,-249,2017-02-27T16:35:43.579Z
2156,100,759,0,5,1255,977,0,18.35,320,62.6,0.79,-4,-244,2017-02-27T16:29:46.826Z
2162,100,753,0,4,1230,976.93,0,18.22,320,62.35,0.79,-16,-240,2017-02-27T16:23:52.447Z
2156,100,757,0,3,1244,977.01,0,18.06,420,62.18,0.79,-8,-245,2017-02-27T16:17:58.852Z
2153,100,756,0,2,1240,977.08,0,17.91,320,61.78,0.79,-13,-244,2017-02-27T16:12:08.666Z
2156,100100,757,0,1,1240,977.04,0,17.72,120,61.15,0.79,-16,-248,2017-02-27T16:06:08.464Z
2150,1111101,16,0,0,1334,976.96,4144,17.42,620,60.18,0.79,15,-221,2017-02-27T16:00:13.955Z
2997,1111101,26,0,0,1272,980.97,4148,17.31,220,59.46,0.79,88,-185,2017-02-27T15:58:59.383Z
2997,0,35,1,5,1251,980.98,4148,0,520,0,0.79,-23,-273,2017-02-27T15:50:25.973Z
2997,0,30,1,4,1248,980.99,4152,0,620,0,0.79,-24,-269,2017-02-27T15:50:14.172Z
2997,0,29,1,3,1251,981.01,4152,0,620,0,0.79,-20,-272,2017-02-27T15:50:01.972Z
2997,100000,30,1,2,1248,980.99,4148,0,420,0,0.79,-18,-274,2017-02-27T15:49:51.598Z
2997,0,30,1,1,1315,981.04,4152,0,620,0,0.79,14,-225,2017-02-27T15:49:39.371Z
2997,1110001,25,0,0,1315,981.01,4148,0,910,0,0.79,-2,-255,2017-02-27T15:48:50.523Z
2997,1110001,25,0,0,1308,980.99,4148,0,520,0,0.79,103,-221,2017-02-27T15:47:53.880Z
2997,1110001,25,0,0,1358,981.08,4152,0,920,0,0.79,-16,-249,2017-02-27T15:45:33.179Z
2159,0,59,0,180,1219,977.06,4148,0,330,0,0.79,39,-333,2017-02-27T15:43:18.860Z
2165,1000000,68,0,179,1215,977.02,4148,0,330,0,0.79,39,-340,2017-02-27T15:37:18.079Z
2191,1100000,69,0,178,1239,977.03,4148,0,330,0,0.79,40,-335,2017-02-27T15:31:20.839Z
2203,0,785,0,176,1308,977.18,4144,0,620,0,0.79,156,-89,2017-02-27T15:19:20.939Z
2208,0,602,0,175,1299,977.21,4148,0,620,0,0.79,161,-89,2017-02-27T15:13:19.943Z
2211,0,565,0,174,1292,977.21,4148,0,620,0,0.79,167,-96,2017-02-27T15:07:18.352Z
2206,0,627,0,173,1307,977.29,4148,0,620,0,0.79,163,-95,2017-02-27T15:01:22.750Z
2211,0,945,0,172,1326,977.25,4148,0,620,0,0.79,143,-95,2017-02-27T14:55:18.393Z
2214,0,999,0,170,1316,977.39,4144,0,620,0,0.79,152,-88,2017-02-27T14:43:22.864Z
2214,0,999,0,169,1321,977.54,4148,0,620,0,0.79,131,-104,2017-02-27T14:37:16.472Z
2217,0,999,0,168,1318,977.54,4144,0,620,0,0.79,161,-92,2017-02-27T14:31:16.165Z
2214,0,601,0,167,1310,977.68,4148,0,620,0,0.79,158,-89,2017-02-27T14:25:18.532Z
2214,0,613,0,166,1279,977.71,4148,0,620,0,0.79,164,-100,2017-02-27T14:19:14.510Z
2208,0,265,0,165,1264,977.7,4148,0,620,0,0.79,172,-103,2017-02-27T14:13:14.064Z
2206,0,312,0,164,1275,977.82,4152,0,620,0,0.79,164,-105,2017-02-27T14:07:14.022Z
2203,0,421,0,163,1283,977.82,4148,0,620,0,0.79,164,-101,2017-02-27T14:01:13.061Z
2203,0,233,0,162,1262,977.73,4148,0,620,0,0.79,172,-104,2017-02-27T13:55:13.325Z
2200,0,218,0,161,1296,977.78,4148,0,620,0,0.79,160,-93,2017-02-27T13:49:11.968Z
2200,1000000,842,0,160,1304,977.79,4148,0,620,0,0.79,152,-92,2017-02-27T13:43:15.101Z
2211,0,999,0,159,1337,977.79,4148,0,620,0,0.79,126,-121,2017-02-27T13:37:12.274Z
2206,0,999,0,158,1331,978.04,4148,0,620,0,0.79,135,-98,2017-02-27T13:31:13.185Z
2214,0,999,0,157,1321,978.09,4144,0,620,0,0.79,131,-101,2017-02-27T13:25:16.785Z
2208,0,999,0,156,1326,978.15,4148,0,620,0,0.79,137,-105,2017-02-27T13:19:13.978Z
2214,0,999,0,155,1327,978.39,4148,0,620,0,0.79,143,-100,2017-02-27T13:13:21.019Z
2217,0,999,0,154,1316,978.46,4148,0,620,0,0.79,153,-97,2017-02-27T13:07:18.012Z
2217,0,730,0,153,1311,978.56,4148,0,620,0,0.79,159,-90,2017-02-27T13:01:17.894Z
2214,0,792,0,152,1319,978.8,4148,0,620,0,0.79,151,-97,2017-02-27T12:55:21.918Z
2217,0,999,0,151,1318,978.85,4148,0,620,0,0.79,136,-103,2017-02-27T12:49:16.337Z
2226,0,955,0,150,1318,978.98,4148,0,620,0,0.79,156,-89,2017-02-27T12:43:21.325Z
2232,0,999,0,149,1329,979.09,4148,0,620,0,0.79,121,-113,2017-02-27T12:37:17.791Z
2229,0,999,0,148,1318,979.22,4148,0,620,0,0.79,163,-89,2017-02-27T12:31:20.445Z
2226,0,624,0,147,1313,979.33,4148,0,620,0,0.79,163,-97,2017-02-27T12:25:18.157Z
2229,10000,999,0,146,1342,979.35,4148,0,620,0,0.79,127,-112,2017-02-27T12:19:19.123Z
2232,0,999,0,145,1308,979.65,4148,0,620,0,0.79,171,-93,2017-02-27T12:13:19.844Z
2232,0,508,0,144,1323,979.89,4148,0,620,0,0.79,156,-87,2017-02-27T12:07:19.277Z
